,address,Lat_,long_
366,"10717 179th Ct NE, Redmond, WA 98052",47.69602935,-122.10173935277712
367,"15703 NE 54th Way, Redmond, WA 98052",47.6563858,-122.129651
368,"14302-14314 174th Ave NE, Redmond, WA 98052",,
369,"14150 176th Ave NE, Redmond, WA 98052",47.6906397,-122.1053769
370,"13221 NE 93rd St, Redmond, WA 98052",47.6844634,-122.1569816
371,"18322 NE 99th Way, Redmond, WA 98052",47.68959755,-122.09797958460601
372,"10415 171st Ave NE, Redmond, WA 98052",47.693561900000006,-122.11183314912793
373,"8517 143rd Ct NE, Redmond, WA 98052",47.6609823,-122.1488261192157
374,"9319 167th Ave NE, Redmond, WA 98052",47.68489035,-122.1171009474317
375,"16904 NE 116th St, Redmond, WA 98052",47.703826,-122.1113252
376,"14106 176th Ave NE, Redmond, WA 98052",47.6906397,-122.1053769
377,"14845 NE 73rd Way, Redmond, WA 98052",47.6702943,-122.1452491
378,"13820 NE 72nd Pl, Redmond, WA 98052",47.6692276,-122.1523972
379,"2860 West Lake Sammamish Pkwy NE, Redmond, WA 98052",47.6687101,-122.1281254
380,"10908 156th Ct NE, Redmond, WA 98052",47.6920574,-122.1316253
381,"11001-11025 169th Pl NE, Redmond, WA 98052",,
382,"11719 157th Ave NE, Redmond, WA 98052",47.7076717,-122.1308009063566
383,"8619 169th Ct NE, Redmond, WA 98052",47.6796604,-122.11506779724931
384,"11631 170th Ct NE, Redmond, WA 98052",47.6795677,-122.1126812
385,"11931 179th Pl NE, Redmond, WA 98052",47.6841318,-122.1013624
386,"15317 NE 66th Ct, Redmond, WA 98052",47.6650669,-122.1339348
387,"13321 NE 92nd Way, Redmond, WA 98052",47.6838654,-122.1301053
388,"4528 165th Ave NE, Redmond, WA 98052",47.6507668,-122.1211354
389,"16426 NE 107th Pl, Redmond, WA 98052",47.6963826,-122.11996875
390,"10342 155th Ave NE, Redmond, WA 98052",47.6935156,-122.1331003
391,"6625 188th Pl NE, Redmond, WA 98052",47.6648673,-122.0868107
392,"5606 160th Ave NE, Redmond, WA 98052",47.6743621,-122.126928
393,"17122 NE 117th St, Redmond, WA 98052",47.7044366,-122.1253151
394,"15311 NE 62nd Ct, Redmond, WA 98052",47.66198585,-122.13671845385048
395,"14011 NE 71st Pl, Redmond, WA 98052",47.6682805,-122.1520224
396,"15031 NE 144th St, Redmond, WA 98052",47.7316804,-122.1379573
397,"9003 172nd Ave NE, Redmond, WA 98052",47.682218000000006,-122.11122579695412
398,"6248 189th Pl NE, Redmond, WA 98052",47.662727849999996,-122.08599015
399,"5321-5327 156th Dr NE, Redmond, WA 98052",,
400,"2408 178th Ave NE, Redmond, WA 98052",47.7026069,-122.1026786
401,"7928 150th Ct NE, Redmond, WA 98052",47.674867,-122.1401588
402,"14314 NE 72nd St, Redmond, WA 98052",47.6690507,-122.1369796
403,"14021 NE 62nd St, Redmond, WA 98052",47.6624278,-122.1515858
404,"10828 157th Ave NE, Redmond, WA 98052",47.7076717,-122.1308009063566
405,"17612 NE 30th Pl, Redmond, WA 98052",47.6370667,-122.1037677
406,"16725 NE 42nd Ct, Redmond, WA 98052",47.6475817,-122.1263374
407,"6201 147th Ct NE, Redmond, WA 98052",47.666224799999995,-122.14412708669146
408,"8511 170th Ct NE, Redmond, WA 98052",47.67909555,-122.11316409533416
409,"13820 NE 72nd Pl, Redmond, WA 98052",47.6692276,-122.1523972
410,"17213 NE 32nd St, Redmond, WA 98052",47.6387616,-122.1148637
411,"3312 181st Pl NE, Redmond, WA 98052",47.6389798,-122.0991465
412,"16604 NE 42nd Ct, Redmond, WA 98052",47.6475817,-122.1263374
413,"17010 NE 88th St, Redmond, WA 98052",47.68127015,-122.11321058316753
414,"6520 154th Ave NE, Redmond, WA 98052",47.6783028,-122.1346687
415,"12070 166th Pl NE, Redmond, WA 98052",47.684329,-122.1183408
416,"13780 NE 77th Pl, Redmond, WA 98052",47.6734711,-122.1558239
417,"8208 138th Ave NE, Redmond, WA 98052",47.6884289,-122.1572014
418,"17202 NE 134th Pl, Redmond, WA 98052",,
419,"11659 168th Ct NE, Redmond, WA 98052",47.7083449,-122.1160647
420,"14218 NE 67th Ct, Redmond, WA 98052",47.666249,-122.1454481
421,"13202 NE 92nd Way, Redmond, WA 98052",47.6838654,-122.1301053
422,"10821 151st Ave NE, Redmond, WA 98052",47.6841312,-122.1393399
423,"522 NE 88th St, Seattle, WA 98115",47.69238905,-122.32204017944977
424,"6811 55th Ave NE, Seattle, WA 98115",47.67802115,-122.26919811162792
425,"3225 NE 92nd St, Seattle, WA 98115",47.69536005,-122.29212747294216
426,"7201-7399 55th Ave NE, Seattle, WA 98115",,
427,"6222 30th Ave NE, Seattle, WA 98115",47.6746732,-122.29505639610883
428,"8040 39th Ave NE, Seattle, WA 98115",47.687829199999996,-122.2860615
429,"2803 NE 62nd St, Seattle, WA 98115",47.6738013,-122.2971649492321
430,"7809 12th Ave NE, Seattle, WA 98115",47.6856275,-122.3152055
431,"6009 52nd Ave NE, Seattle, WA 98115",47.6725172,-122.2719409
432,"415 NE 94th St, Seattle, WA 98115",47.6965285,-122.32397894030217
433,"3230 NE 95th St, Seattle, WA 98115",47.69765115,-122.29197009827007
434,"6253-6299 15th Ave NE, Seattle, WA 98115",,
435,"544 NE 84th St, Seattle, WA 98115",47.6898872,-122.32106776671195
436,"8013 20th Ave NE, Seattle, WA 98115",47.68712655,-122.30707744853419
437,"9610 8th Ave NE, Seattle, WA 98115",47.6988385,-122.32005188432132
438,"1721 NE 98th St, Seattle, WA 98115",47.700125299999996,-122.30899029731708
439,"1733 NE 88th St, Seattle, WA 98115",47.69197685,-122.30799745809266
440,"124 NE 61st St, Seattle, WA 98115",47.673064249999996,-122.32706820544468
441,"8028 27th Ave NE, Seattle, WA 98115",47.68751775,-122.29790409894262
442,"7741 22nd Ave NE, Seattle, WA 98115",47.6858516,-122.30446033307553
443,"3616 NE 65th St, Seattle, WA 98115",47.67598565,-122.28810115200059
444,"7557 35th Ave NE, Seattle, WA 98115",47.6847056,-122.29087905131439
445,"2559 NE 98th St, Seattle, WA 98115",47.699983,-122.29904994680649
446,"601 NE 76th St, Seattle, WA 98115",47.68370775,-122.3209926512047
447,"8600-8698 30th Ave NE, Seattle, WA 98115",,
448,"6849 26th Ave NE, Seattle, WA 98115",47.67899175,-122.29987601630013
449,"2561 NE 85th St, Seattle, WA 98115",47.6900248,-122.29886178609144
450,"8023 12th Ave NE, Seattle, WA 98115",47.68742655,-122.31526724679887
451,"800 NE 95th St, Seattle, WA 98115",47.697868299999996,-122.32013615786832
452,"7341 20th Ave NE, Seattle, WA 98115",47.6825329,-122.30698259936676
453,"6211 Ravenna Ave NE, Seattle, WA 98115",47.67373405,-122.30409331045972
454,"7529 Lakemont Dr NE, Seattle, WA 98115",47.68392975,-122.27404798168911
455,"7505 Ravenna Ave NE, Seattle, WA 98115",47.6832407,-122.30423994424072
456,"9608 Roosevelt Way NE, Seattle, WA 98115",47.6989525,-122.3170909
457,"6511 37th Ave NE, Seattle, WA 98115",47.676249150000004,-122.28790681631223
458,"124 NE 63rd St, Seattle, WA 98115",47.67460965,-122.32700232503085
459,"1032 NE 63rd St, Seattle, WA 98115",47.6742834,-122.315928
460,"547 NE 81st St, Seattle, WA 98115",47.6872974,-122.32090215122167
461,"9122 23rd Ave NE, Seattle, WA 98115",47.69548865,-122.30388695568615
462,"6008 8th Ave NE, Seattle, WA 98115",47.6725676,-122.3198357
463,"7717 35th Ave NE, Seattle, WA 98115",47.68538425,-122.29087346965649
464,"828 NE 83rd St, Seattle, WA 98115",47.6891181,-122.31906320275634
465,"6008 29th Ave NE, Seattle, WA 98115",47.672469050000004,-122.29611149410098
466,"7532 44th Ave NE, Seattle, WA 98115",47.6840379,-122.28071851094671
467,"1709 NE 86th St, Seattle, WA 98115",47.6910513,-122.30889405146283
468,"825 NE 63rd St, Seattle, WA 98115",47.673998350000005,-122.31896602455103
469,"7550 Roosevelt Way NE, Seattle, WA 98115",47.6846101,-122.31720343760692
470,"3169 NE 85th St, Seattle, WA 98115",47.69001495,-122.2920770114505
471,"3825 NE 87th St, Seattle, WA 98115",47.69143065,-122.28679810160789
472,"6559 42nd Ave NE, Seattle, WA 98115",47.6774408,-122.28389366310192
473,"7550 14th Avenue Northeast, Seattle, WA 98115",47.6845194,-122.31290401411665
474,"8221 21st Ave NE, Seattle, WA 98115",47.689157550000004,-122.30599582392362
475,"7708 16th Ave NE, Seattle, WA 98115",47.68518385,-122.31071090221735
476,"6825 48th Ave NE, Seattle, WA 98115",47.6783876,-122.27723119246167
477,"4911 NE 65th St, Seattle, WA 98115",47.67559375,-122.27511928718158
478,"8026 38th Ave NE, Seattle, WA 98115",47.687533,-122.28713946662913
479,"501 NE Ravenna Blvd, Seattle, WA 98115",47.6771921,-122.32391891230183
480,"2043 NE 98th St, Seattle, WA 98115",47.69990865,-122.30515284793853
481,"6032 35th Ave NE, Seattle, WA 98115",47.6731703,-122.28993115059102
482,"8205 20th Ave NE, Seattle, WA 98115",47.688745,-122.3071326
483,"6820 39th Ave NE, Seattle, WA 98115",47.6782441,-122.28577689005763
484,"2000-2098 NE 68th St, Seattle, WA 98115",,
485,"2711 NE 75th St, Seattle, WA 98115",47.68286415,-122.29802662630462
486,"2202 NE 83rd St, Seattle, WA 98115",47.69003825,-122.30409650532434
487,"6209 40th Ave NE, Seattle, WA 98115",47.6742499,-122.28514615218569
488,"9014 Ravenna Ave NE, Seattle, WA 98115",47.6944527,-122.30375929753271
489,"2511 NE 65th St, Seattle, WA 98115",47.6755981,-122.30002275009352
490,"9110 25th Ave NE, Seattle, WA 98115",47.695097399999995,-122.30119805616243
491,"7538 Roosevelt Way NE, Seattle, WA 98115",47.6842752,-122.31721669406716
492,"8054 Brooklyn Ave NE, Seattle, WA 98115",47.688302750000005,-122.3140655588769
493,"9106 5th Ave NE, Seattle, WA 98115",47.6952081,-122.32260250448206
494,"6810 31st Ave NE, Seattle, WA 98115",47.6779949,-122.2937733
495,"802 NE 80th St, Seattle, WA 98115",47.68694855,-122.32004220366133
496,"6040 27th Ave NE, Seattle, WA 98115",47.673359500000004,-122.29826833046874
497,"6326 20th Ave NE, Seattle, WA 98115",47.67563015,-122.30619792081654
498,"9411 44th Pl NE, Seattle, WA 98115",47.697049500000006,-122.28200550830928
499,"2048 NE 97th St, Seattle, WA 98115",47.699703650000004,-122.30488280165628
500,"4115 NE 62nd St, Seattle, WA 98115",47.6737752,-122.28287826922576
501,"7734 39th Ave NE, Seattle, WA 98115",47.6858416,-122.28608774586743
502,"6815 26th Ave NE, Seattle, WA 98115",47.67816325,-122.29984984999999
503,"8044 14th Avenue Northeast, Seattle, WA 98115",47.6880466,-122.31297792668028
504,"8244 40th Ave NE, Seattle, WA 98115",47.689690049999996,-122.28506424560223
505,"7344 50th Ave NE, Seattle, WA 98115",47.6825624,-122.27403393472382
506,"6326 21st Ave NE, Seattle, WA 98115",47.6756374,-122.30517430973043
507,"7542 42nd Ave NE, Seattle, WA 98115",47.68432035,-122.28284978692386
508,"834 NE 97th St, Seattle, WA 98115",47.69968935,-122.31889807297023
509,"6503 39th Ave NE, Seattle, WA 98115",47.67593955,-122.28618144154458
510,"7502 15th Ave NE, Seattle, WA 98115",47.68324795,-122.31184678815129
511,"8770 Sand Point Way NE, Seattle, WA 98115",47.69325015,-122.27177330590075
512,"6211 27th Ave NE, Seattle, WA 98115",47.674360199999995,-122.29878584179261
513,"7535 18th Ave NE, Seattle, WA 98115",47.6841389,-122.30916068234286
514,"3306 NE 70th St, Seattle, WA 98115",47.67961735,-122.29211945
515,"4022 NE 95th St, Seattle, WA 98115",47.6978811,-122.2840209
516,"7019 Brooklyn Ave NE, Seattle, WA 98115",47.680085500000004,-122.31471855311904
517,"7714 37th Ave NE, Seattle, WA 98115",47.6853782,-122.28813459720268
518,"9009 27th Ave NE, Seattle, WA 98115",47.69429725,-122.29902296041183
519,"3049 NE 90th St, Seattle, WA 98115",47.693693499999995,-122.29397335929596
520,"2302 NE 91st St, Seattle, WA 98115",47.69498455,-122.30395744346478
521,"6054 5th Ave NE, Seattle, WA 98115",47.67383435,-122.32318540898089
522,"519 NE 79th St, Seattle, WA 98115",47.6858626,-122.3220350419257
523,"8107 31st Ave NE, Seattle, WA 98115",47.68768785,-122.29529152482351
524,"9024 5th Ave NE, Seattle, WA 98115",47.6946918,-122.32279656329231
525,"3655 NE 73rd St, Seattle, WA 98115",47.6811393,-122.2879283
526,"8921 42nd Ave NE, Seattle, WA 98115",47.6930883,-122.28286876324924
527,"1035 NE 95th St, Seattle, WA 98115",47.6974627,-122.31603058219441
528,"4401 NE 95th St, Seattle, WA 98115",47.697129450000006,-122.28110171209138
529,"6008 8th Ave NE, Seattle, WA 98115",47.6725676,-122.3198357
530,"9041 49th Ave NE, Seattle, WA 98115",47.6944685,-122.27382712088668
531,"7264 27th Ave NE, Seattle, WA 98115",47.682546349999996,-122.29832193194467
532,"6516 43rd Ave NE, Seattle, WA 98115",47.67634030000001,-122.28184997301445
533,"3842 NE 92nd St, Seattle, WA 98115",47.6947537,-122.285893
534,"9417 25th Ave NE, Seattle, WA 98115",47.69712405,-122.30186756115927
535,"8116 8th Ave NE, Seattle, WA 98115",47.6880486,-122.3199779239037
536,"7321 39th Ave NE, Seattle, WA 98115",47.681915000000004,-122.28666558591084
537,"1018 NE 96th St, Seattle, WA 98115",47.6988947,-122.31686442151977
538,"124 NE 60th St, Seattle, WA 98115",47.67244985,-122.32697143948874
539,"4222 NE 72nd St, Seattle, WA 98115",47.68111615,-122.28293169678896
540,"8612 8th Ave NE, Seattle, WA 98115",47.6918492,-122.3200033
541,"8222 16th Ave NE, Seattle, WA 98115",47.68921305,-122.31078559993733
542,"8240 Fairway Dr NE, Seattle, WA 98115",47.68861825,-122.27591186994611
543,"848 NE 67th St, Seattle, WA 98115",47.6773959,-122.3177746
544,"8038 42nd Ave NE, Seattle, WA 98115",47.687775,-122.28285835288469
545,"548 NE 86th St, Seattle, WA 98115",47.6915001,-122.32093512468988
546,"1018 NE 96th St, Seattle, WA 98115",47.6988947,-122.31686442151977
547,"6851 51st Ave NE, Seattle, WA 98115",47.679077899999996,-122.27334933762516
548,"7052 39th Ave NE, Seattle, WA 98115",47.680933350000004,-122.28586899982014
549,"7349 17th Ave NE, Seattle, WA 98115",47.682686849999996,-122.31020369788844
550,"6811 16th Ave NE, Seattle, WA 98115",47.67797109999999,-122.31116225038902
551,"312 NE 81st St, Seattle, WA 98115",47.687727800000005,-122.32502858186004
552,"23762 SE 253rd Pl, Maple Valley, WA 98038",47.37504085,-122.02201422795294
553,"23017 SE 281st Ct, Maple Valley, WA 98038",47.349309149999996,-122.03401235182193
554,"22912 SE 268th Pl, Maple Valley, WA 98038",47.36142555,-122.03497912495092
555,"21326 SE 277th Pl, Maple Valley, WA 98038",47.35342155,-122.05712384442529
556,"25408 Lake Wilderness Country Club Dr SE, Maple Valley, WA 98038",47.37382355,-122.04186865223072
557,"21227 SE 278th Way, Maple Valley, WA 98038",47.351542050000006,-122.05708514370079
558,"Cedar to Green River Trail, Maple Valley, WA 98038",,
559,"21709 SE 255th Pl, Maple Valley, WA 98038",47.37269555,-122.05119288625522
560,"26405 218th Ave SE, Maple Valley, WA 98038",47.3651572,-122.05126079700997
561,"19693-19799 SE Maple Valley Hwy, Maple Valley, WA 98038",,
562,"22442-22446 Southeast 281st Court, Maple Valley, WA 98038",,
563,"21560 SE 275th Ct, Maple Valley, WA 98038",47.355442800000006,-122.05414322553192
564,"26516 235th Ave SE, Maple Valley, WA 98038",47.3634305,-122.02712777008114
565,"24246 229th Ave SE, Maple Valley, WA 98038",47.384088899999995,-122.03600075
566,"27022 216th Ave SE, Maple Valley, WA 98038",47.35944915,-122.05415315
567,"24925 234th Pl SE, Maple Valley, WA 98038",47.3781712,-122.02968675441684
568,"27305 245th Ave SE, Maple Valley, WA 98038",47.357641400000006,-122.0159515
569,"24023 SE 282nd St, Maple Valley, WA 98038",47.34893435,-122.0210453
570,"24729 SE 276th Pl, Maple Valley, WA 98038",47.35424375,-122.01195675611831
571,"24957 SE 279th St, Maple Valley, WA 98038",47.3520265,-122.00906619750347
572,"22507 SE 279th St, Maple Valley, WA 98038",47.35093245,-122.04089855216927
573,"22639 SE 280th Pl, Maple Valley, WA 98038",47.35028505,-122.0390288999821
574,"23902 231st Pl SE, Maple Valley, WA 98038",47.38781815,-122.03223005544206
575,"23418 SE 282nd Pl, Maple Valley, WA 98038",47.349142799999996,-122.0289194
576,"21659 SE 266th St, Maple Valley, WA 98038",47.36346775,-122.05189747511119
577,"23221 SE 242nd St, Maple Valley, WA 98038",47.384982199999996,-122.0309542
578,"23620 SE 243rd Pl, Maple Valley, WA 98038",47.383776600000004,-122.02603569786706
579,"24506 SE 276th Ct, Maple Valley, WA 98038",47.354603499999996,-122.01500348587824
580,"21438 SE 277th St, Maple Valley, WA 98038",47.354148800000004,-122.0549469856278
581,"22775 SE 242nd Pl, Maple Valley, WA 98038",47.38391195,-122.0379926
582,"21409 SE 215th St, Maple Valley, WA 98038",47.408923,-122.05550374041965
583,"25480 SE 275th Pl, Maple Valley, WA 98038",47.355212,-122.00100524999999
584,"24031 SE 262nd Pl, Maple Valley, WA 98038",47.36607325,-122.0209729512338
585,"24032 SE 263rd Pl, Maple Valley, WA 98038",47.36586805,-122.02094412762956
586,"27369 245th Ave SE, Maple Valley, WA 98038",47.35651195,-122.01592959999999
587,"27433-27475 211th Ct SE, Maple Valley, WA 98038",,
588,"21924 234th Ave SE, Maple Valley, WA 98038",47.3494811,-122.0297746
589,"22840 SE 269th St, Maple Valley, WA 98038",47.3607412,-122.03595957557624
590,"28635 226th Ave SE, Maple Valley, WA 98038",47.3591043,-122.0403286
591,"25025 234th Pl SE, Maple Valley, WA 98038",47.377175449999996,-122.0291298
592,"28129 237th Ave SE, Maple Valley, WA 98038",47.3496995,-122.0258935499235
593,"27465 254th Way SE, Maple Valley, WA 98038",47.355887100000004,-122.00413765272037
594,"23620 SE 243rd Pl, Maple Valley, WA 98038",47.383776600000004,-122.02603569786706
595,"25804-25810 Lake Wilderness Country Club Dr SE, Maple Valley, WA 98038",,
596,"28515 SE 228th St, Maple Valley, WA 98038",47.3980325,-121.9645055
597,"21620 SE 283rd St, Maple Valley, WA 98038",47.348405299999996,-122.05310185045971
598,"21661 SE 265th Way, Maple Valley, WA 98038",47.3641604,-122.05190809656797
599,"24760 SE 276th Pl, Maple Valley, WA 98038",47.35448475,-122.01096304482849
600,"26920 229th Pl SE, Maple Valley, WA 98038",47.36008205,-122.03511818983887
601,"20404 289th Ave SE, Maple Valley, WA 98038",47.419253999999995,-121.95797351764708
602,"22028 SE 269th St, Maple Valley, WA 98038",47.361065749999995,-122.04698260044538
603,"24223 232nd Pl SE, Maple Valley, WA 98038",47.38447875,-122.03181604964189
604,"21611 SE 266th St, Maple Valley, WA 98038",47.3635204,-122.05396954933667
605,"28001 232nd Pl SE, Maple Valley, WA 98038",47.35053095,-122.03214779999999
606,"27437 237th Ave SE, Maple Valley, WA 98038",47.355246199999996,-122.02607252515651
607,"24020 SE 202nd St, Maple Valley, WA 98038",47.421435,-122.02037092531512
608,"29448 SE 208th St, Maple Valley, WA 98038",47.416361,-121.95051811347518
609,"28107 240th Ave SE, Maple Valley, WA 98038",47.35017675,-122.02195742479563
610,"27815 256th Ct SE, Maple Valley, WA 98038",47.3525812,-121.99994
611,"23217 SE 239th St, Maple Valley, WA 98038",47.38793865,-122.03087528845207
612,"27498 254th Pl SE, Maple Valley, WA 98038",47.354386250000005,-122.00324205
613,"27463 254th Pl SE, Maple Valley, WA 98038",47.35556045,-122.00310332584058
614,"24108 SE 261st Pl, Maple Valley, WA 98038",47.36787565,-122.01996077608413
615,"23625 SE 267th Ct, Maple Valley, WA 98038",47.36251355,-122.02514999726966
616,"21635 SE 268th St, Maple Valley, WA 98038",47.361273999999995,-122.05294494043275
617,"24709 SE 278th St, Maple Valley, WA 98038",47.35214325,-122.01194244424963
618,"27102 227th Pl SE, Maple Valley, WA 98038",47.35882375,-122.03794627582815
619,"24920-24925 235th Way SE, Maple Valley, WA 98038",,
620,"23115 SE 222nd St, Maple Valley, WA 98038",47.40261545,-122.03263465472398
621,"26309 235th Ave SE, Maple Valley, WA 98038",47.365456050000006,-122.0280413
622,"21212 SE 260th St, Maple Valley, WA 98038",47.36896805,-122.05827079810345
623,"213th Ave SE, Maple Valley, WA 98038",47.3740202,-122.0569186
624,"26522 214th Ave SE, Maple Valley, WA 98038",47.3636742,-122.05727695
625,"22036 SE 268th St, Maple Valley, WA 98038",47.361683049999996,-122.0460401
626,"22200 SE 255th St, Maple Valley, WA 98038",47.3729735,-122.043238
627,"22614 SE 270th Pl, Maple Valley, WA 98038",47.3597128,-122.03998812212974
628,"27019 228th Pl SE, Maple Valley, WA 98038",47.3593109,-122.03711358397666
629,"28121 Maple Ridge Way SE, Maple Valley, WA 98038",47.349894649999996,-122.00520045000002
630,"27619 245th Ave SE, Maple Valley, WA 98038",47.354151099999996,-122.01528340698414
631,"27416 208th Ave SE, Maple Valley, WA 98038",47.3559506,-122.0633848159205
632,"23834 SE 248th Pl, Maple Valley, WA 98038",47.379453999999996,-122.02211015167597
